,index,endTime,artistName,trackName,msPlayed,counts,trackID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
54,128,2020-07-03 08:21,Post Malone,A Thousand Bad Times,69029,9,2J0NXdHr6MYvKDSxB7k3V2,0.632,0.732,6.0,-3.498,1.0,0.092,0.105,1.15e-05,0.111,0.317,159.0,audio_features,2J0NXdHr6MYvKDSxB7k3V2,spotify:track:2J0NXdHr6MYvKDSxB7k3V2,https://api.spotify.com/v1/tracks/2J0NXdHr6MYvKDSxB7k3V2,https://api.spotify.com/v1/audio-analysis/2J0NXdHr6MYvKDSxB7k3V2,221173.0,4.0
55,129,2020-07-03 08:30,Post Malone,Circles,215188,41,21jGcNKet2qwijlDFuPiPb,0.695,0.762,0.0,-3.497,1.0,0.0395,0.192,0.00244,0.0863,0.553,120.042,audio_features,21jGcNKet2qwijlDFuPiPb,spotify:track:21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/tracks/21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/audio-analysis/21jGcNKet2qwijlDFuPiPb,215280.0,4.0
56,130,2020-07-03 08:33,Post Malone,On The Road (feat. Meek Mill & Lil Baby),14195,18,12Fkyg9lpmaz2zmKOfw2Y2,0.442,0.737,7.0,-5.046,1.0,0.109,0.0589,0.0,0.102,0.21,112.93,audio_features,12Fkyg9lpmaz2zmKOfw2Y2,spotify:track:12Fkyg9lpmaz2zmKOfw2Y2,https://api.spotify.com/v1/tracks/12Fkyg9lpmaz2zmKOfw2Y2,https://api.spotify.com/v1/audio-analysis/12Fkyg9lpmaz2zmKOfw2Y2,218320.0,5.0
57,131,2020-07-03 08:33,Post Malone,Die For Me (feat. Future & Halsey),154447,24,2C6WXnmZ66tHhHlnvwePiK,0.614,0.66,0.0,-2.848,1.0,0.0441,0.19,0.0,0.211,0.452,145.01,audio_features,2C6WXnmZ66tHhHlnvwePiK,spotify:track:2C6WXnmZ66tHhHlnvwePiK,https://api.spotify.com/v1/tracks/2C6WXnmZ66tHhHlnvwePiK,https://api.spotify.com/v1/audio-analysis/2C6WXnmZ66tHhHlnvwePiK,245267.0,4.0
58,132,2020-07-03 08:37,Post Malone,Take What You Want (feat. Ozzy Osbourne & Travis Scott),229439,72,7CZyCXKG6d5ALeq41sLzbw,0.499,0.8,1.0,-2.665,0.0,0.0502,0.0906,0.0,0.147,0.272,139.919,audio_features,7CZyCXKG6d5ALeq41sLzbw,spotify:track:7CZyCXKG6d5ALeq41sLzbw,https://api.spotify.com/v1/tracks/7CZyCXKG6d5ALeq41sLzbw,https://api.spotify.com/v1/audio-analysis/7CZyCXKG6d5ALeq41sLzbw,229573.0,4.0
59,133,2020-07-03 10:29,Armin van Buuren,Not Giving Up On Love - Radio Edit,341157,68,3LAyTejXUbJ130LzW3OVrY,0.571,0.893,4.0,-5.508,0.0,0.0604,0.0583,1.17e-05,0.236,0.479,131.135,audio_features,3LAyTejXUbJ130LzW3OVrY,spotify:track:3LAyTejXUbJ130LzW3OVrY,https://api.spotify.com/v1/tracks/3LAyTejXUbJ130LzW3OVrY,https://api.spotify.com/v1/audio-analysis/3LAyTejXUbJ130LzW3OVrY,174173.0,3.0
60,134,2020-07-03 10:32,Imagine Dragons,Believer,204346,53,0pqnGHJpmpxLKifKRmU6WP,0.776,0.78,10.0,-4.374,0.0,0.128,0.0622,0.0,0.081,0.666,124.949,audio_features,0pqnGHJpmpxLKifKRmU6WP,spotify:track:0pqnGHJpmpxLKifKRmU6WP,https://api.spotify.com/v1/tracks/0pqnGHJpmpxLKifKRmU6WP,https://api.spotify.com/v1/audio-analysis/0pqnGHJpmpxLKifKRmU6WP,204347.0,4.0
61,135,2020-07-03 10:35,Dennis Lloyd,Never Go Back,3976,8,2QrXzOqLCVDRZHkToA0tSR,0.421,0.653,9.0,-4.85,0.0,0.398,0.0135,0.0,0.114,0.733,78.6,audio_features,2QrXzOqLCVDRZHkToA0tSR,spotify:track:2QrXzOqLCVDRZHkToA0tSR,https://api.spotify.com/v1/tracks/2QrXzOqLCVDRZHkToA0tSR,https://api.spotify.com/v1/audio-analysis/2QrXzOqLCVDRZHkToA0tSR,175424.0,4.0
62,136,2020-07-03 10:38,Jauz,Get On Up,229687,28,4oqu62Bd8Mr9KaqZzCcQl6,0.651,0.894,4.0,-3.38,0.0,0.0585,0.0185,8.93e-05,0.0745,0.178,128.041,audio_features,4oqu62Bd8Mr9KaqZzCcQl6,spotify:track:4oqu62Bd8Mr9KaqZzCcQl6,https://api.spotify.com/v1/tracks/4oqu62Bd8Mr9KaqZzCcQl6,https://api.spotify.com/v1/audio-analysis/4oqu62Bd8Mr9KaqZzCcQl6,229687.0,4.0
63,137,2020-07-03 10:41,DJ Snake,A Different Way (with Lauv),157951,17,1YMBg7rOjxzbya0fPOYfNX,0.784,0.757,8.0,-3.912,1.0,0.0384,0.495,1.18e-06,0.142,0.587,104.996,audio_features,1YMBg7rOjxzbya0fPOYfNX,spotify:track:1YMBg7rOjxzbya0fPOYfNX,https://api.spotify.com/v1/tracks/1YMBg7rOjxzbya0fPOYfNX,https://api.spotify.com/v1/audio-analysis/1YMBg7rOjxzbya0fPOYfNX,198286.0,4.0
64,138,2020-07-03 10:46,Muse,Pressure,131370,28,3eSyMBd7ERw68NVB3jlRmW,0.622,0.842,11.0,-3.678,0.0,0.0609,0.00342,0.00014,0.0575,0.724,136.041,audio_features,3eSyMBd7ERw68NVB3jlRmW,spotify:track:3eSyMBd7ERw68NVB3jlRmW,https://api.spotify.com/v1/tracks/3eSyMBd7ERw68NVB3jlRmW,https://api.spotify.com/v1/audio-analysis/3eSyMBd7ERw68NVB3jlRmW,235600.0,4.0
65,139,2020-07-03 10:47,Boombox Cartel,Drip,1301,27,3H6LY9tKggsxthGMUdVHXC,0.665,0.974,1.0,-0.922,1.0,0.0621,0.0371,0.25,0.487,0.662,163.953,audio_features,3H6LY9tKggsxthGMUdVHXC,spotify:track:3H6LY9tKggsxthGMUdVHXC,https://api.spotify.com/v1/tracks/3H6LY9tKggsxthGMUdVHXC,https://api.spotify.com/v1/audio-analysis/3H6LY9tKggsxthGMUdVHXC,190244.0,4.0
66,140,2020-07-03 10:47,Knife Party,PLUR Police - Jauz Remix,69077,54,217Tze4ZmkrlXYbP496WvQ,0.508,0.973,5.0,-2.587,0.0,0.155,0.00169,0.0103,0.327,0.305,74.958,audio_features,217Tze4ZmkrlXYbP496WvQ,spotify:track:217Tze4ZmkrlXYbP496WvQ,https://api.spotify.com/v1/tracks/217Tze4ZmkrlXYbP496WvQ,https://api.spotify.com/v1/audio-analysis/217Tze4ZmkrlXYbP496WvQ,225700.0,4.0
67,141,2020-07-03 14:45,Whethan,Savage (feat. Flux Pavilion & MAX),205333,46,0kD586ste6xyDRqUYhVlCh,0.679,0.662,7.0,-5.861,1.0,0.0773,0.151,0.0,0.376,0.365,90.054,audio_features,0kD586ste6xyDRqUYhVlCh,spotify:track:0kD586ste6xyDRqUYhVlCh,https://api.spotify.com/v1/tracks/0kD586ste6xyDRqUYhVlCh,https://api.spotify.com/v1/audio-analysis/0kD586ste6xyDRqUYhVlCh,205333.0,4.0
68,142,2020-07-03 14:47,Calvin Harris,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",106934,35,5bcTCxgc7xVfSaMV3RuVke,0.893,0.745,11.0,-3.105,0.0,0.0571,0.0642,0.0,0.0943,0.872,101.018,audio_features,5bcTCxgc7xVfSaMV3RuVke,spotify:track:5bcTCxgc7xVfSaMV3RuVke,https://api.spotify.com/v1/tracks/5bcTCxgc7xVfSaMV3RuVke,https://api.spotify.com/v1/audio-analysis/5bcTCxgc7xVfSaMV3RuVke,223413.0,4.0
69,143,2020-07-03 14:47,Crankdat,Riot,9066,11,647UGNmkDjdhaL6q75dXLb,0.517,0.962,2.0,-1.126,1.0,0.266,0.0011,0.745,0.622,0.29,150.02,audio_features,647UGNmkDjdhaL6q75dXLb,spotify:track:647UGNmkDjdhaL6q75dXLb,https://api.spotify.com/v1/tracks/647UGNmkDjdhaL6q75dXLb,https://api.spotify.com/v1/audio-analysis/647UGNmkDjdhaL6q75dXLb,232000.0,4.0
70,144,2020-07-03 14:47,Dillon Francis,Get Low,1557,12,3oZoXyU0SkDldgS7AcN4y4,0.674,0.932,11.0,-4.424,0.0,0.0859,0.0282,0.71,0.684,0.728,101.033,audio_features,3oZoXyU0SkDldgS7AcN4y4,spotify:track:3oZoXyU0SkDldgS7AcN4y4,https://api.spotify.com/v1/tracks/3oZoXyU0SkDldgS7AcN4y4,https://api.spotify.com/v1/audio-analysis/3oZoXyU0SkDldgS7AcN4y4,212773.0,4.0
71,145,2020-07-03 14:51,U2,You’re The Best Thing About Me,217024,31,2dhJM2skHC9D41gHj34Kgw,0.65,0.78,2.0,-6.713,1.0,0.0351,0.002,1.18e-06,0.294,0.809,117.023,audio_features,2dhJM2skHC9D41gHj34Kgw,spotify:track:2dhJM2skHC9D41gHj34Kgw,https://api.spotify.com/v1/tracks/2dhJM2skHC9D41gHj34Kgw,https://api.spotify.com/v1/audio-analysis/2dhJM2skHC9D41gHj34Kgw,225400.0,4.0
72,146,2020-07-03 14:54,BROHUG,If I'm Wrong,1194,20,4gG39gZ9S1oH6vfGvxLnPI,0.838,0.963,1.0,-3.783,1.0,0.15,0.0217,0.000488,0.254,0.558,124.944,audio_features,4gG39gZ9S1oH6vfGvxLnPI,spotify:track:4gG39gZ9S1oH6vfGvxLnPI,https://api.spotify.com/v1/tracks/4gG39gZ9S1oH6vfGvxLnPI,https://api.spotify.com/v1/audio-analysis/4gG39gZ9S1oH6vfGvxLnPI,216960.0,4.0
73,147,2020-07-03 14:54,Post Malone,Goodbyes (feat. Young Thug),166890,88,0t3ZvGKlmYmVsDzBJAXK8C,0.548,0.653,5.0,-3.875,1.0,0.081,0.456,0.0,0.103,0.163,150.068,audio_features,0t3ZvGKlmYmVsDzBJAXK8C,spotify:track:0t3ZvGKlmYmVsDzBJAXK8C,https://api.spotify.com/v1/tracks/0t3ZvGKlmYmVsDzBJAXK8C,https://api.spotify.com/v1/audio-analysis/0t3ZvGKlmYmVsDzBJAXK8C,174853.0,4.0
74,149,2020-07-03 14:55,TV Noise,EDM O' CLOCK,77184,9,3MckdkpumOZiX2efM3B266,0.805,0.895,1.0,-3.527,1.0,0.109,0.00159,0.124,0.44,0.196,126.042,audio_features,3MckdkpumOZiX2efM3B266,spotify:track:3MckdkpumOZiX2efM3B266,https://api.spotify.com/v1/tracks/3MckdkpumOZiX2efM3B266,https://api.spotify.com/v1/audio-analysis/3MckdkpumOZiX2efM3B266,148571.0,4.0
75,150,2020-07-03 14:55,Dillon Francis,Cuando,1194,62,1druWlPinSsAyxuHNl7YoC,0.888,0.825,0.0,-5.17,1.0,0.111,0.0314,0.0512,0.0518,0.735,127.993,audio_features,1druWlPinSsAyxuHNl7YoC,spotify:track:1druWlPinSsAyxuHNl7YoC,https://api.spotify.com/v1/tracks/1druWlPinSsAyxuHNl7YoC,https://api.spotify.com/v1/audio-analysis/1druWlPinSsAyxuHNl7YoC,177002.0,4.0
76,151,2020-07-03 14:57,George Ezra,Shotgun,5226,29,4ofwffwvvnbSkrMSCKQDaC,0.673,0.735,5.0,-4.733,1.0,0.0457,0.286,0.0,0.242,0.754,115.744,audio_features,4ofwffwvvnbSkrMSCKQDaC,spotify:track:4ofwffwvvnbSkrMSCKQDaC,https://api.spotify.com/v1/tracks/4ofwffwvvnbSkrMSCKQDaC,https://api.spotify.com/v1/audio-analysis/4ofwffwvvnbSkrMSCKQDaC,201287.0,4.0
77,152,2020-07-03 14:57,Martin Solveig,Intoxicated - Radio Edit,111722,53,0dbQ4h3cs8QE5fOPMYdDrX,0.792,0.688,0.0,-4.008,1.0,0.0386,0.00435,0.00477,0.0972,0.502,124.987,audio_features,0dbQ4h3cs8QE5fOPMYdDrX,spotify:track:0dbQ4h3cs8QE5fOPMYdDrX,https://api.spotify.com/v1/tracks/0dbQ4h3cs8QE5fOPMYdDrX,https://api.spotify.com/v1/audio-analysis/0dbQ4h3cs8QE5fOPMYdDrX,159560.0,4.0
78,153,2020-07-03 14:57,Sophie Ellis-Bextor,Get Over You,4394,10,7ja8PPUWKBaIOUHVNaBI0D,0.661,0.896,0.0,-5.535,1.0,0.0374,0.00235,0.000263,0.339,0.693,121.986,audio_features,7ja8PPUWKBaIOUHVNaBI0D,spotify:track:7ja8PPUWKBaIOUHVNaBI0D,https://api.spotify.com/v1/tracks/7ja8PPUWKBaIOUHVNaBI0D,https://api.spotify.com/v1/audio-analysis/7ja8PPUWKBaIOUHVNaBI0D,198200.0,4.0
79,155,2020-07-03 15:03,NERO,Crush On You,90303,43,6NJNZKFys2ypAG7L0XKaeT,0.63,0.899,1.0,-3.446,1.0,0.0724,0.0034,0.0,0.176,0.186,140.031,audio_features,6NJNZKFys2ypAG7L0XKaeT,spotify:track:6NJNZKFys2ypAG7L0XKaeT,https://api.spotify.com/v1/tracks/6NJNZKFys2ypAG7L0XKaeT,https://api.spotify.com/v1/audio-analysis/6NJNZKFys2ypAG7L0XKaeT,250307.0,4.0
80,156,2020-07-03 15:03,Vato Gonzalez,Bump & Grind (Bassline Riddim),5311,17,6LyWPRjhT7zERlo66gZ6LN,0.846,0.879,1.0,-5.522,1.0,0.0925,0.512,3.03e-05,0.0703,0.612,126.081,audio_features,6LyWPRjhT7zERlo66gZ6LN,spotify:track:6LyWPRjhT7zERlo66gZ6LN,https://api.spotify.com/v1/tracks/6LyWPRjhT7zERlo66gZ6LN,https://api.spotify.com/v1/audio-analysis/6LyWPRjhT7zERlo66gZ6LN,155667.0,4.0
81,157,2020-07-03 15:04,Martin Garrix,There For You - Brohug Remix,1749,74,1DeuU4vbb30Djy2veBAxHL,0.799,0.696,6.0,-5.461,0.0,0.0581,0.00415,2.41e-06,0.118,0.532,125.05,audio_features,1DeuU4vbb30Djy2veBAxHL,spotify:track:1DeuU4vbb30Djy2veBAxHL,https://api.spotify.com/v1/tracks/1DeuU4vbb30Djy2veBAxHL,https://api.spotify.com/v1/audio-analysis/1DeuU4vbb30Djy2veBAxHL,203520.0,4.0
82,158,2020-07-03 15:04,Axwell /\ Ingrosso,More Than You Know,810,52,6h5PAsRni4IRlxWr6uDPTP,0.646,0.741,5.0,-4.973,0.0,0.034,0.0275,0.0,0.312,0.571,123.077,audio_features,6h5PAsRni4IRlxWr6uDPTP,spotify:track:6h5PAsRni4IRlxWr6uDPTP,https://api.spotify.com/v1/tracks/6h5PAsRni4IRlxWr6uDPTP,https://api.spotify.com/v1/audio-analysis/6h5PAsRni4IRlxWr6uDPTP,203000.0,4.0
83,159,2020-07-03 15:07,Dillon Francis,Say Less,8831,14,7l0u38sWDqqk6TySNOZtO3,0.681,0.925,8.0,-5.436,1.0,0.209,0.101,1.7e-05,0.343,0.646,135.953,audio_features,7l0u38sWDqqk6TySNOZtO3,spotify:track:7l0u38sWDqqk6TySNOZtO3,https://api.spotify.com/v1/tracks/7l0u38sWDqqk6TySNOZtO3,https://api.spotify.com/v1/audio-analysis/7l0u38sWDqqk6TySNOZtO3,204699.0,4.0
84,160,2020-07-03 15:07,Diplo,Be Right There,181226,44,2egKQvoHiCJyHXn8lRlsrl,0.695,0.797,7.0,-5.199,1.0,0.0548,0.00259,0.112,0.664,0.297,124.972,audio_features,2egKQvoHiCJyHXn8lRlsrl,spotify:track:2egKQvoHiCJyHXn8lRlsrl,https://api.spotify.com/v1/tracks/2egKQvoHiCJyHXn8lRlsrl,https://api.spotify.com/v1/audio-analysis/2egKQvoHiCJyHXn8lRlsrl,237051.0,4.0
85,161,2020-07-03 15:09,Dillon Francis,Change Your Mind,1023,25,6z2O61TBA5HOsVyBesIwWs,0.719,0.836,2.0,-4.843,1.0,0.104,0.00478,0.0,0.105,0.538,100.008,audio_features,6z2O61TBA5HOsVyBesIwWs,spotify:track:6z2O61TBA5HOsVyBesIwWs,https://api.spotify.com/v1/tracks/6z2O61TBA5HOsVyBesIwWs,https://api.spotify.com/v1/audio-analysis/6z2O61TBA5HOsVyBesIwWs,168373.0,4.0
86,162,2020-07-03 15:09,BROHUG,Paparazzi - Extended Mix,6720,18,7DZqZafUnG1Co0ZaiUbdDM,0.899,0.83,7.0,-3.619,1.0,0.103,0.0102,0.789,0.0587,0.327,125.036,audio_features,7DZqZafUnG1Co0ZaiUbdDM,spotify:track:7DZqZafUnG1Co0ZaiUbdDM,https://api.spotify.com/v1/tracks/7DZqZafUnG1Co0ZaiUbdDM,https://api.spotify.com/v1/audio-analysis/7DZqZafUnG1Co0ZaiUbdDM,211200.0,4.0
87,163,2020-07-03 15:09,The Weeknd,Rockin’,131882,44,36YCdzT57us0LhDmCYtrNE,0.738,0.885,9.0,-5.547,0.0,0.206,0.0133,0.0,0.0821,0.752,112.878,audio_features,36YCdzT57us0LhDmCYtrNE,spotify:track:36YCdzT57us0LhDmCYtrNE,https://api.spotify.com/v1/tracks/36YCdzT57us0LhDmCYtrNE,https://api.spotify.com/v1/audio-analysis/36YCdzT57us0LhDmCYtrNE,232880.0,4.0
88,164,2020-07-03 15:09,Taio Cruz,Dynamite,2154,22,1DqdF42leyFIzqNDv9CjId,0.754,0.804,4.0,-3.177,1.0,0.0853,0.00332,0.0,0.0329,0.818,119.968,audio_features,1DqdF42leyFIzqNDv9CjId,spotify:track:1DqdF42leyFIzqNDv9CjId,https://api.spotify.com/v1/tracks/1DqdF42leyFIzqNDv9CjId,https://api.spotify.com/v1/audio-analysis/1DqdF42leyFIzqNDv9CjId,203867.0,4.0
89,165,2020-07-03 15:09,MEDUZA,Piece Of Your Heart,1023,47,1DFD5Fotzgn6yYXkYsKiGs,0.677,0.744,10.0,-6.806,0.0,0.0295,0.0404,0.00016,0.074,0.631,124.08,audio_features,1DFD5Fotzgn6yYXkYsKiGs,spotify:track:1DFD5Fotzgn6yYXkYsKiGs,https://api.spotify.com/v1/tracks/1DFD5Fotzgn6yYXkYsKiGs,https://api.spotify.com/v1/audio-analysis/1DFD5Fotzgn6yYXkYsKiGs,152913.0,4.0
90,166,2020-07-03 15:11,Don Diablo,Cutting Shapes,2602,73,3hENlPbIlUZXQ3MiosF87Q,0.715,0.914,0.0,-3.87,1.0,0.214,0.0254,0.0,0.0961,0.565,125.826,audio_features,3hENlPbIlUZXQ3MiosF87Q,spotify:track:3hENlPbIlUZXQ3MiosF87Q,https://api.spotify.com/v1/tracks/3hENlPbIlUZXQ3MiosF87Q,https://api.spotify.com/v1/audio-analysis/3hENlPbIlUZXQ3MiosF87Q,179048.0,4.0
91,167,2020-07-03 15:11,Oliver Heldens,Gecko (Overdrive) - Radio Edit,121920,82,483XiZ5o13Cc1zoWV7jGml,0.609,0.885,0.0,-5.469,1.0,0.0642,0.00521,1.15e-05,0.336,0.76,124.959,audio_features,483XiZ5o13Cc1zoWV7jGml,spotify:track:483XiZ5o13Cc1zoWV7jGml,https://api.spotify.com/v1/tracks/483XiZ5o13Cc1zoWV7jGml,https://api.spotify.com/v1/audio-analysis/483XiZ5o13Cc1zoWV7jGml,165441.0,4.0
92,168,2020-07-03 15:11,Halsey,Bad At Love - Dillon Francis Remix,2069,16,2iqIPpMrW9DCcs6XmxNFsY,0.736,0.949,9.0,-3.246,0.0,0.0527,0.189,0.0169,0.067,0.687,109.991,audio_features,2iqIPpMrW9DCcs6XmxNFsY,spotify:track:2iqIPpMrW9DCcs6XmxNFsY,https://api.spotify.com/v1/tracks/2iqIPpMrW9DCcs6XmxNFsY,https://api.spotify.com/v1/audio-analysis/2iqIPpMrW9DCcs6XmxNFsY,200727.0,4.0
93,169,2020-07-03 15:14,Disclosure,White Noise,1045,15,4blnZnFZ92QRa2MHIhDtE2,0.707,0.881,10.0,-7.295,0.0,0.0525,0.00581,0.0015,0.353,0.854,120.0,audio_features,4blnZnFZ92QRa2MHIhDtE2,spotify:track:4blnZnFZ92QRa2MHIhDtE2,https://api.spotify.com/v1/tracks/4blnZnFZ92QRa2MHIhDtE2,https://api.spotify.com/v1/audio-analysis/4blnZnFZ92QRa2MHIhDtE2,340268.0,4.0
94,170,2020-07-03 15:14,Diplo,Waist Time,161173,68,0HUGkXVSRaLwRlhSRZzvOu,0.715,0.989,2.0,-1.723,1.0,0.194,0.00931,0.109,0.0475,0.674,128.054,audio_features,0HUGkXVSRaLwRlhSRZzvOu,spotify:track:0HUGkXVSRaLwRlhSRZzvOu,https://api.spotify.com/v1/tracks/0HUGkXVSRaLwRlhSRZzvOu,https://api.spotify.com/v1/audio-analysis/0HUGkXVSRaLwRlhSRZzvOu,198750.0,4.0
95,171,2020-07-03 15:15,DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",37802,18,4w8niZpiMy6qz1mntFA5uM,0.842,0.801,8.0,-4.167,0.0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,audio_features,4w8niZpiMy6qz1mntFA5uM,spotify:track:4w8niZpiMy6qz1mntFA5uM,https://api.spotify.com/v1/tracks/4w8niZpiMy6qz1mntFA5uM,https://api.spotify.com/v1/audio-analysis/4w8niZpiMy6qz1mntFA5uM,212500.0,4.0
96,172,2020-07-03 15:16,Wham!,Club Tropicana,91797,23,6tASfEUyB7lE2r6DLzURji,0.658,0.714,11.0,-9.247,1.0,0.0519,0.0294,5.7e-05,0.651,0.806,117.283,audio_features,6tASfEUyB7lE2r6DLzURji,spotify:track:6tASfEUyB7lE2r6DLzURji,https://api.spotify.com/v1/tracks/6tASfEUyB7lE2r6DLzURji,https://api.spotify.com/v1/audio-analysis/6tASfEUyB7lE2r6DLzURji,265600.0,4.0
97,173,2020-07-03 15:16,MK,17,725,49,15DwFznkBJir7AK9PyMyRR,0.703,0.832,0.0,-7.202,0.0,0.0689,0.00149,0.127,0.0696,0.667,122.029,audio_features,15DwFznkBJir7AK9PyMyRR,spotify:track:15DwFznkBJir7AK9PyMyRR,https://api.spotify.com/v1/tracks/15DwFznkBJir7AK9PyMyRR,https://api.spotify.com/v1/audio-analysis/15DwFznkBJir7AK9PyMyRR,196489.0,4.0
98,174,2020-07-03 15:16,Jax Jones,All Day And Night,1002,74,65KsDqP7j9NveJXKpEUJ8a,0.562,0.765,1.0,-4.106,0.0,0.107,0.325,0.0,0.137,0.542,121.966,audio_features,65KsDqP7j9NveJXKpEUJ8a,spotify:track:65KsDqP7j9NveJXKpEUJ8a,https://api.spotify.com/v1/tracks/65KsDqP7j9NveJXKpEUJ8a,https://api.spotify.com/v1/audio-analysis/65KsDqP7j9NveJXKpEUJ8a,169467.0,4.0
99,175,2020-07-03 15:16,W&W,Put EM Up,1365,23,3VZ9fRU9Eg7QFiTh7RKzPw,0.398,0.942,5.0,-4.544,0.0,0.319,0.0609,0.0654,0.687,0.336,102.113,audio_features,3VZ9fRU9Eg7QFiTh7RKzPw,spotify:track:3VZ9fRU9Eg7QFiTh7RKzPw,https://api.spotify.com/v1/tracks/3VZ9fRU9Eg7QFiTh7RKzPw,https://api.spotify.com/v1/audio-analysis/3VZ9fRU9Eg7QFiTh7RKzPw,182842.0,4.0
100,177,2020-07-03 15:18,Kygo,Born To Be Yours,2240,21,0WVAQaxrT0wsGEG4BCVSn2,0.688,0.688,3.0,-5.84,1.0,0.0357,0.3,0.0,0.0982,0.451,114.011,audio_features,0WVAQaxrT0wsGEG4BCVSn2,spotify:track:0WVAQaxrT0wsGEG4BCVSn2,https://api.spotify.com/v1/tracks/0WVAQaxrT0wsGEG4BCVSn2,https://api.spotify.com/v1/audio-analysis/0WVAQaxrT0wsGEG4BCVSn2,193321.0,4.0
101,179,2020-07-03 15:22,Calippo,What Is House,3071,20,3c8RqLFFygEfoeWttbzxvl,0.727,0.793,5.0,-4.351,1.0,0.104,0.207,0.739,0.0752,0.577,124.007,audio_features,3c8RqLFFygEfoeWttbzxvl,spotify:track:3c8RqLFFygEfoeWttbzxvl,https://api.spotify.com/v1/tracks/3c8RqLFFygEfoeWttbzxvl,https://api.spotify.com/v1/audio-analysis/3c8RqLFFygEfoeWttbzxvl,196452.0,4.0
102,180,2020-07-03 15:22,Kanye West,POWER,271103,54,2gZUPNdnz5Y45eiGxpHGSc,0.542,0.914,0.0,-4.747,0.0,0.113,0.0161,0.0,0.744,0.576,153.993,audio_features,2gZUPNdnz5Y45eiGxpHGSc,spotify:track:2gZUPNdnz5Y45eiGxpHGSc,https://api.spotify.com/v1/tracks/2gZUPNdnz5Y45eiGxpHGSc,https://api.spotify.com/v1/audio-analysis/2gZUPNdnz5Y45eiGxpHGSc,292093.0,4.0
103,181,2020-07-03 15:23,Jauz,Higher - The Prototypes Remix,2197,55,0KdBU0RjhTil2TnQffG6We,0.575,0.944,10.0,-1.426,0.0,0.117,0.000178,0.0804,0.0947,0.181,174.061,audio_features,0KdBU0RjhTil2TnQffG6We,spotify:track:0KdBU0RjhTil2TnQffG6We,https://api.spotify.com/v1/tracks/0KdBU0RjhTil2TnQffG6We,https://api.spotify.com/v1/audio-analysis/0KdBU0RjhTil2TnQffG6We,248413.0,4.0
104,182,2020-07-03 15:23,Tiësto,Wombass,725,54,6etVFDSbFabj0tPY10MAXR,0.629,0.908,8.0,-5.435,1.0,0.0398,0.295,0.694,0.939,0.357,125.062,audio_features,6etVFDSbFabj0tPY10MAXR,spotify:track:6etVFDSbFabj0tPY10MAXR,https://api.spotify.com/v1/tracks/6etVFDSbFabj0tPY10MAXR,https://api.spotify.com/v1/audio-analysis/6etVFDSbFabj0tPY10MAXR,240010.0,4.0
105,183,2020-07-03 15:23,MØ,Sun In Our Eyes - Don Diablo Remix,853,54,1Cfws8y490Zpsqsyeme6V1,0.699,0.861,4.0,-3.09,0.0,0.173,0.0589,2.64e-06,0.0794,0.315,125.942,audio_features,1Cfws8y490Zpsqsyeme6V1,spotify:track:1Cfws8y490Zpsqsyeme6V1,https://api.spotify.com/v1/tracks/1Cfws8y490Zpsqsyeme6V1,https://api.spotify.com/v1/audio-analysis/1Cfws8y490Zpsqsyeme6V1,206453.0,3.0
106,184,2020-07-03 16:19,Jauz,Meant To Love You,155328,30,77OiaCFrftgiHbQWCQvOl0,0.686,0.958,7.0,-2.122,0.0,0.0603,0.0122,0.00154,0.068,0.168,124.972,audio_features,77OiaCFrftgiHbQWCQvOl0,spotify:track:77OiaCFrftgiHbQWCQvOl0,https://api.spotify.com/v1/tracks/77OiaCFrftgiHbQWCQvOl0,https://api.spotify.com/v1/audio-analysis/77OiaCFrftgiHbQWCQvOl0,308160.0,4.0
107,185,2020-07-03 16:23,Katy B,Katy On a Mission,219120,28,47uhrF6IvyE2eUyyfLAEzf,0.675,0.731,8.0,-5.211,1.0,0.132,0.0232,8.16e-06,0.0856,0.507,139.898,audio_features,47uhrF6IvyE2eUyyfLAEzf,spotify:track:47uhrF6IvyE2eUyyfLAEzf,https://api.spotify.com/v1/tracks/47uhrF6IvyE2eUyyfLAEzf,https://api.spotify.com/v1/audio-analysis/47uhrF6IvyE2eUyyfLAEzf,219120.0,4.0
108,186,2020-07-03 16:27,99 Souls,The Girl Is Mine,216613,9,1zbTIdIbLYlXjtOqlHALh4,0.683,0.943,9.0,-3.6,1.0,0.0397,0.00423,0.0972,0.0356,0.706,118.991,audio_features,1zbTIdIbLYlXjtOqlHALh4,spotify:track:1zbTIdIbLYlXjtOqlHALh4,https://api.spotify.com/v1/tracks/1zbTIdIbLYlXjtOqlHALh4,https://api.spotify.com/v1/audio-analysis/1zbTIdIbLYlXjtOqlHALh4,216613.0,4.0
